"Ajatempel (UTC)";"Kuupaev (Eesti aeg)";"Tarbimine";"Tootmine";"Planeeritud tarbimine";"Planeeritud tootmine"
"1655287200";"15.06.2022 13:00";"963,4";"1017,4";"976";"1085,8"
"1655290800";"15.06.2022 14:00";"955,4";"1012,2";"966,8";"1049,8"
"1655294400";"15.06.2022 15:00";"946,6";"1001,6";"983,4";"1033,9"
"1655298000";"15.06.2022 16:00";"899";"973";"948,1";"995,1"
"1655301600";"15.06.2022 17:00";"885,3";"916,1";"967,6";"957,9"
"1655305200";"15.06.2022 18:00";"880,1";"856,3";"969,5";"890,5"
"1655308800";"15.06.2022 19:00";"892,2";"771,9";"959,6";"807,4"
"1655312400";"15.06.2022 20:00";"862,3";"720,2";"941,5";"763,8"
"1655316000";"15.06.2022 21:00";"801,2";"626,1";"923,3";"682,4"
"1655319600";"15.06.2022 22:00";"732,8";"625,9";"889,7";"716,5"
"1655323200";"15.06.2022 23:00";"692,6";"628,6";"834,8";"715,3"
"1655326800";"16.06.2022 00:00";"671,6";"617,8";"776,9";"676,9"
"1655330400";"16.06.2022 01:00";"646,5";"535,9";"727,3";"564,9"
"1655334000";"16.06.2022 02:00";"647,7";"501,2";"712,2";"530,1"
"1655337600";"16.06.2022 03:00";"627,6";"479,3";"706,7";"506,1"
"1655341200";"16.06.2022 04:00";"606,8";"452,1";"699,1";"488,8"
"1655344800";"16.06.2022 05:00";"643,3";"485";"698,3";"498,2"
"1655348400";"16.06.2022 06:00";"778,3";"631,6";"800,9";"622,9"
"1655352000";"16.06.2022 07:00";"884,2";"696,7";"892,5";"688,5"
"1655355600";"16.06.2022 08:00";"927,5";"734";"968,5";"748,3"
"1655359200";"16.06.2022 09:00";"961";"786,8";"991,2";"804,5"
"1655362800";"16.06.2022 10:00";"980,5";"821,7";"962,8";"850,5"
"1655366400";"16.06.2022 11:00";"1088,3";"917,6";"971,2";"861,4"
"1655370000";"16.06.2022 12:00";"1085";"944,9";"978,4";"887,5"
"1655373600";"16.06.2022 13:00";"1094,8";"931,5";"1001,9";"848,3"
"1655377200";"16.06.2022 14:00";"1052,4";"900,1";"979,8";"809,4"
"1655380800";"16.06.2022 15:00";"1028,1";"835,6";"954";"736,1"
"1655384400";"16.06.2022 16:00";"982,2";"781,4";"956,9";"706"
"1655388000";"16.06.2022 17:00";"957,9";"764,5";"946";"731"
"1655391600";"16.06.2022 18:00";"943,9";"786,4";"951,5";"753"
"1655395200";"16.06.2022 19:00";"936,8";"707,1";"934,8";"687,2"
"1655398800";"16.06.2022 20:00";"895,8";"640,8";"899,4";"639,6"
"1655402400";"16.06.2022 21:00";"837,5";"591,9";"876,3";"611,6"
"1655406000";"16.06.2022 22:00";"772,8";"563,2";"846,4";"602,5"
"1655409600";"16.06.2022 23:00";"722,2";"550,8";"816,4";"605,7"
"1655413200";"17.06.2022 00:00";"684,9";"555,8";"754,4";"604,6"
"1655416800";"17.06.2022 01:00";"656,8";"550,4";"722,6";"599,1"
"1655420400";"17.06.2022 02:00";"636,6";"547,4";"698,6";"542,4"
"1655424000";"17.06.2022 03:00";"616,3";"507,9";"678,2";"539,2"
"1655427600";"17.06.2022 04:00";"610,9";"474,5";"652,2";"475,7"
"1655431200";"17.06.2022 05:00";"651,4";"521,3";"678,4";"521,6"
"1655434800";"17.06.2022 06:00";"792,4";"701,7";"769,7";"680,4"
"1655438400";"17.06.2022 07:00";"895,3";"827,4";"865,1";"759,7"
"1655442000";"17.06.2022 08:00";"952,5";"897,3";"933,2";"862,5"
"1655445600";"17.06.2022 09:00";"964,4";"955,7";"960,4";"920,4"
"1655449200";"17.06.2022 10:00";"940,6";"1002,4";"961,6";"990,2"
"1655452800";"17.06.2022 11:00";"990,6";"1064,1";"954,3";"991,8"
"1655456400";"17.06.2022 12:00";"1000";"1073,9";"920,4";"1010,6"
"1655460000";"17.06.2022 13:00";"1012,3";"1059,6";"936,5";"1009,8"
"1655463600";"17.06.2022 14:00";"997,8";"1057,8";"932,1";"999,1"
"1655467200";"17.06.2022 15:00";"968,6";"1012,9";"934,7";"982,5"
"1655470800";"17.06.2022 16:00";"924,6";"960,5";"886,5";"936,2"
"1655474400";"17.06.2022 17:00";"927,5";"906,7";"873,6";"879,9"
"1655478000";"17.06.2022 18:00";"908,4";"841,3";"862,8";"814,6"
"1655481600";"17.06.2022 19:00";"902";"786,1";"863,2";"750,5"
"1655485200";"17.06.2022 20:00";"868,8";"715,2";"847,3";"693,3"
"1655488800";"17.06.2022 21:00";"817,6";"691,1";"832,3";"695,1"
"1655492400";"17.06.2022 22:00";"763,2";"654,3";"809,8";"657,6"
"1655496000";"17.06.2022 23:00";"732,6";"656,8";"766,1";"680,6"
"1655499600";"18.06.2022 00:00";"696,7";"664,6";"743,3";"700,3"
"1655503200";"18.06.2022 01:00";"666,7";"566,5";"704,6";"573,2"
"1655506800";"18.06.2022 02:00";"642,2";"387";"682,1";"399,4"
"1655510400";"18.06.2022 03:00";"620,6";"360,6";"660,3";"395,8"
"1655514000";"18.06.2022 04:00";"590,2";"364,2";"643,1";"400,2"
"1655517600";"18.06.2022 05:00";"590,4";"388,6";"647,4";"412,2"
"1655521200";"18.06.2022 06:00";"617,1";"416,3";"671,8";"437,2"
"1655524800";"18.06.2022 07:00";"662,6";"452,3";"707,1";"468,6"
"1655528400";"18.06.2022 08:00";"695,5";"476,7";"772,4";"502,8"
"1655532000";"18.06.2022 09:00";"721,6";"474,6";"812,6";"528,4"
"1655535600";"18.06.2022 10:00";"736,5";"489,1";"856,7";"549,5"
"1655539200";"18.06.2022 11:00";"787,8";"497,1";"858,3";"563,8"
"1655542800";"18.06.2022 12:00";"803,4";"508,7";"855,1";"574,9"
"1655546400";"18.06.2022 13:00";"773,8";"462,2";"858,2";"518"
"1655550000";"18.06.2022 14:00";"771,6";"447,9";"844,7";"513,1"
"1655553600";"18.06.2022 15:00";"772,5";"441,3";"848,8";"509,4"
"1655557200";"18.06.2022 16:00";"792,4";"493";"839,2";"571,5"
"1655560800";"18.06.2022 17:00";"798,1";"495,6";"858,7";"565,4"
"1655564400";"18.06.2022 18:00";"791,7";"466,8";"849,7";"531,9"
"1655568000";"18.06.2022 19:00";"787,9";"481,3";"813,8";"531,1"
"1655571600";"18.06.2022 20:00";"767,8";"467,7";"800,2";"501,2"
"1655575200";"18.06.2022 21:00";"737";"458,6";"774,8";"496,7"
"1655578800";"18.06.2022 22:00";"701,7";"430,5";"745,7";"469,4"
"1655582400";"18.06.2022 23:00";"660,5";"423,3";"746,8";"480,2"
"1655586000";"19.06.2022 00:00";"635,5";"389,6";"706,9";"440"
"1655589600";"19.06.2022 01:00";"615,3";"407,7";"683,7";"453,3"
"1655593200";"19.06.2022 02:00";"594,4";"388,1";"660,3";"459,2"
"1655596800";"19.06.2022 03:00";"572,9";"403,6";"645,3";"444"
"1655600400";"19.06.2022 04:00";"548,3";"411,1";"630,1";"455,3"
"1655604000";"19.06.2022 05:00";"570,8";"460,5";"634,5";"489,4"
"1655607600";"19.06.2022 06:00";"617,7";"498,2";"647,7";"485,3"
"1655611200";"19.06.2022 07:00";"652,8";"494,1";"660,6";"474,5"
"1655614800";"19.06.2022 08:00";"733,7";"591,3";"714,2";"540,6"
"1655618400";"19.06.2022 09:00";"788,7";"673,3";"772,5";"589,8"
"1655622000";"19.06.2022 10:00";"807,3";"733,7";"819,6";"655,2"
"1655625600";"19.06.2022 11:00";"823,6";"738,7";"816,5";"670,9"
"1655629200";"19.06.2022 12:00";"811,7";"781,1";"812,4";"670,3"
"1655632800";"19.06.2022 13:00";"812,8";"809,1";"801,8";"669,8"
"1655636400";"19.06.2022 14:00";"844,4";"804,9";"802,4";"691,3"
"1655640000";"19.06.2022 15:00";"844,5";"798,6";"777";"683,8"
"1655643600";"19.06.2022 16:00";"843,4";"750,4";"805,8";"658,8"
"1655647200";"19.06.2022 17:00";"860,7";"657,1";"822";"588,4"
"1655650800";"19.06.2022 18:00";"875";"613,8";"814,8";"554,3"
"1655654400";"19.06.2022 19:00";"846,6";"551,3";"815,7";"475,8"
"1655658000";"19.06.2022 20:00";"819,5";"480";"826,2";"455,8"
"1655661600";"19.06.2022 21:00";"779,3";"399,7";"815,9";"442,6"
"1655665200";"19.06.2022 22:00";"733,6";"362,2";"769,1";"430"
"1655668800";"19.06.2022 23:00";"696,4";"383,2";"716,5";"431,5"
"1655672400";"20.06.2022 00:00";"664,5";"387,3";"713,8";"459,6"
"1655676000";"20.06.2022 01:00";"632,1";"559,2";"696,9";"605,5"
"1655679600";"20.06.2022 02:00";"618,4";"597,7";"690,3";"637,5"
"1655683200";"20.06.2022 03:00";"600,9";"617,2";"668,4";"638,1"
"1655686800";"20.06.2022 04:00";"589,6";"594,2";"667,2";"601,8"
"1655690400";"20.06.2022 05:00";"624,6";"670,3";"675,3";"641,3"
"1655694000";"20.06.2022 06:00";"732,8";"767,8";"760,9";"758,5"
"1655697600";"20.06.2022 07:00";"820,8";"893,4";"860,6";"890,6"
"1655701200";"20.06.2022 08:00";"875,9";"963,2";"943,3";"971,3"
"1655704800";"20.06.2022 09:00";"901";"990,8";"961,2";"1002"
"1655708400";"20.06.2022 10:00";"915,4";"1004,1";"969,5";"1017,9"
"1655712000";"20.06.2022 11:00";"909,7";"1023";"945,2";"1029,8"
"1655715600";"20.06.2022 12:00";"937,6";"1062,8";"949,6";"1051,9"
"1655719200";"20.06.2022 13:00";"1002,1";"1112,8";"971,7";"1074,6"
"1655722800";"20.06.2022 14:00";"1031,7";"1163,2";"960,4";"1067,3"
"1655726400";"20.06.2022 15:00";"1041,4";"1168,5";"958,9";"1043,1"
"1655730000";"20.06.2022 16:00";"1026,3";"1153,6";"940,6";"1031,5"
"1655733600";"20.06.2022 17:00";"1005,9";"1107,4";"902,3";"975,8"
"1655737200";"20.06.2022 18:00";"992,4";"1069,8";"885,7";"950"
"1655740800";"20.06.2022 19:00";"953,9";"986,8";"882,5";"913,1"
"1655744400";"20.06.2022 20:00";"914,9";"920";"863,1";"886,9"
"1655748000";"20.06.2022 21:00";"860,8";"882,2";"851,5";"866,8"
"1655751600";"20.06.2022 22:00";"795,8";"849,5";"831,3";"862,5"
"1655755200";"20.06.2022 23:00";"756,1";"849,3";"781,1";"863,8"
"1655758800";"21.06.2022 00:00";"718,4";"830,4";"734,3";"841,2"
"1655762400";"21.06.2022 01:00";"679";"701";"763,8";"716,9"
"1655766000";"21.06.2022 02:00";"664,6";"693";"763,3";"708,5"
"1655769600";"21.06.2022 03:00";"644,2";"672,4";"727,9";"691,9"
"1655773200";"21.06.2022 04:00";"627,7";"661,7";"710,7";"675"
"1655776800";"21.06.2022 05:00";"662,2";"691,3";"730,9";"685,4"
"1655780400";"21.06.2022 06:00";"795,2";"818";"800,8";"766,2"
"1655784000";"21.06.2022 07:00";"892,3";"965,9";"889,7";"908,1"
"1655787600";"21.06.2022 08:00";"961,9";"1063,1";"930,1";"1006,2"
"1655791200";"21.06.2022 09:00";"966,1";"1114,2";"972,8";"1065,8"
"1655794800";"21.06.2022 10:00";"983,9";"1165,8";"988,5";"1113,6"
"1655798400";"21.06.2022 11:00";"974,3";"1179,5";"970,5";"1108,4"
"1655802000";"21.06.2022 12:00";"975,2";"1215,9";"984,4";"1140,4"
"1655805600";"21.06.2022 13:00";"956";"1193";"984,7";"1149,1"
"1655809200";"21.06.2022 14:00";"977,4";"1228,8";"986,8";"1148,3"
"1655812800";"21.06.2022 15:00";"1006,5";"1242,5";"961,4";"1125,6"
"1655816400";"21.06.2022 16:00";"968,2";"1267,7";"921,8";"1152,4"
"1655820000";"21.06.2022 17:00";"905,4";"1166,1";"932,4";"1111,1"
"1655823600";"21.06.2022 18:00";"912,5";"1038,6";"941,2";"994,4"
"1655827200";"21.06.2022 19:00";"913,6";"1011,7";"934,9";"962"
"1655830800";"21.06.2022 20:00";"903,4";"947,2";"913,8";"919"
"1655834400";"21.06.2022 21:00";"849,4";"856,7";"851,5";"856,3"
"1655838000";"21.06.2022 22:00";"797,1";"823,2";"847,7";"844,4"
"1655841600";"21.06.2022 23:00";"754,9";"727,6";"780,4";"746,4"
"1655845200";"22.06.2022 00:00";"716,1";"713,1";"765,2";"731"
"1655848800";"22.06.2022 01:00";"682,7";"629,8";"715,2";"640,9"
"1655852400";"22.06.2022 02:00";"666,2";"597,6";"695,8";"602,4"
"1655856000";"22.06.2022 03:00";"643,9";"597,3";"678,1";"593,1"
"1655859600";"22.06.2022 04:00";"630,2";"587,4";"677,4";"586,9"
"1655863200";"22.06.2022 05:00";"661,6";"648,6";"678,6";"604,7"
"1655866800";"22.06.2022 06:00";"785,8";"881,5";"790,2";"774,2"
"1655870400";"22.06.2022 07:00";"849,5";"999,8";"877";"964"
"1655874000";"22.06.2022 08:00";"880,1";"1079,1";"946,7";"1065,8"
"1655877600";"22.06.2022 09:00";"888,5";"1133,3";"970,3";"1131,6"
"1655881200";"22.06.2022 10:00";"867,6";"1173,1";"947,6";"1177,5"
"1655884800";"22.06.2022 11:00";"876,6";"1202,8";"974,4";"1185,7"
"1655888400";"22.06.2022 12:00";"868,7";"1208,7";"943,1";"1197,6"
"1655892000";"22.06.2022 13:00";"832,1";"1186";"940,6";"1201,2"
"1655895600";"22.06.2022 14:00";"815,4";"1179,5";"901";"1196,1"
"1655899200";"22.06.2022 15:00";"784";"1169";"888,8";"1172,4"
